user_id,item_id,posted,recommend,sentiment_analysis
76561198004011791,284460,2015-08-15,True,0
76561198004011791,10680,2013-08-27,False,2
76561198004011791,1250,2013-08-27,True,0
Shivosky,8930,2015-11-05,True,2
Shivosky,219640,2013-04-13,True,1
76561198007488623,239350,2014-04-10,True,1
76561198073796378,245170,2015-10-09,True,0
76561198073796378,730,2015-01-09,True,1
robotcoyote,239350,2014-04-10,True,0
76561198044666616,72850,2015-12-29,True,1
76561198081436358,218620,2015-11-13,False,2
76561198081436358,233250,2014-12-01,True,2
OficialShok,264120,,False,0
OficialShok,363970,,True,2
OficialShok,252950,,True,2
OficialShok,407250,,True,2
76561198060481049,8930,2014-04-21,True,1
76561198153158209,236390,,True,0
76561198044375508,8930,2013-11-26,True,0
76561198044592183,307880,2015-08-06,True,2
76561198044592183,252490,2015-02-04,True,2
76561197970895200,440,2014-10-17,True,2
Shredderman962,63380,2014-07-04,True,2
Shredderman962,7670,2014-01-04,True,0
Shredderman962,370100,,False,1
Shredderman962,205230,,True,0
Shredderman962,253710,2014-09-10,True,1
Shredderman962,267610,2014-07-03,False,0
Shredderman962,22380,2014-01-04,True,0
Shredderman962,263960,2014-09-07,True,2
Shredderman962,47790,,False,1
76561197992643903,105430,2012-09-22,True,2
shudipwnu,730,2014-07-13,True,2
Spriteling,301520,2014-11-14,False,2
akamexxswag,105600,2015-06-28,True,2
impurepaladin,230410,2015-10-30,True,2
impurepaladin,359550,,True,0
impurepaladin,377160,2015-11-28,True,2
impurepaladin,252490,2015-10-30,False,0
impurepaladin,219640,2015-09-08,True,2
impurepaladin,48700,2013-12-04,True,2
impurepaladin,219340,2013-03-24,True,2
impurepaladin,41500,2013-03-23,True,0
23745736,301520,2014-07-20,True,2
23745736,252490,2015-06-15,True,1
sickbubblez,291550,,True,2
sickbubblez,377160,2015-11-21,True,1
sickbubblez,4000,,True,2
sickbubblez,386360,,True,1
Siilan,329490,2015-05-27,True,1
Siilan,304410,2015-03-19,True,0
Siilan,50300,2013-12-12,True,0
76561198089291500,290770,2014-07-29,True,2
76561198089291500,270550,2014-04-17,True,0
76561198046562619,212160,2015-01-24,True,2
1silentsniper1,41800,2011-01-07,True,1
silentAggressor,208650,,True,2
silentAggressor,24960,2011-12-28,True,0
z3b1z,219830,2013-12-01,True,2
z3b1z,244930,2014-01-14,False,0
z3b1z,211260,2013-05-29,True,1
PRsvn,570,2013-12-11,True,1
PRsvn,223710,2014-01-25,True,0
76561198059053798,9450,2015-05-03,True,2
Sad0Panda,264380,2014-04-26,True,2
Sad0Panda,334660,2014-11-22,True,1
76561198046917409,440,2014-05-25,True,2
Silverimate47,50300,2015-01-24,True,0
76561198067439927,204100,2014-01-11,True,2
Simas1,236390,2015-07-26,False,2
Simas1,227940,2015-07-22,True,1
Simas1,208090,2014-02-06,True,1
whisperrrrrrr,113200,2013-11-29,True,0
whisperrrrrrr,218680,2015-04-06,True,2
whisperrrrrrr,211820,2014-01-08,True,2
whisperrrrrrr,730,2013-09-24,True,0
whisperrrrrrr,218620,2013-11-26,True,2
whisperrrrrrr,49520,,True,2
76561198157097087,730,2015-09-01,True,2
Snake8,440,2013-07-19,True,2
Snake8,570,2013-06-07,True,2
Snake8,240,2012-12-30,True,0
simplzzz123,346110,2015-07-28,True,2
simplzzz123,295110,2015-01-28,True,2
pannekoeken2,108710,2014-06-10,True,2
pannekoeken2,274190,,True,2
pannekoeken2,379720,,True,2
pannekoeken2,261640,,False,2
pannekoeken2,107100,,True,1
pannekoeken2,273300,,True,2
pannekoeken2,356570,,True,2
pannekoeken2,22370,2015-05-22,True,2
pannekoeken2,204450,2013-12-28,True,2
76561198017754022,49520,2014-06-22,False,1
76561198017754022,319630,,True,2
survivormaster,252490,2014-05-06,True,1
survivormaster,225840,,True,2
survivormaster,251570,2014-08-01,True,1
survivormaster,304930,2014-07-12,True,1
survivormaster,17520,2014-05-17,True,2
skuatz,48700,2015-10-05,True,2
look_at_the_damn_profile,440,2014-03-11,True,2
look_at_the_damn_profile,233470,2014-01-10,False,0
look_at_the_damn_profile,207250,2013-02-21,True,0
76561198000167222,730,2015-05-30,True,2
76561198058539753,105600,2015-04-29,True,0
76561198058539753,410590,,False,1
76561198058539753,440,2013-05-26,True,2
the_meat_shield,220050,2014-03-23,False,0
the_meat_shield,55230,2014-03-30,True,2
the_meat_shield,1250,2014-01-28,True,0
the_meat_shield,271590,2015-05-05,True,2
the_meat_shield,34870,2015-09-20,True,2
the_meat_shield,313120,2015-03-30,True,2
the_meat_shield,239820,2014-03-14,True,2
sirmalcolm,227680,2014-12-14,False,0
sirmalcolm,219150,2013-01-16,True,2
sirmalcolm,2450,2012-12-22,True,0
SimonB252,730,,True,2
76561198062236203,381210,,False,2
76561198062236203,389570,,True,2
76561198062236203,428370,,True,2
76561198062236203,227940,2015-05-20,True,2
76561198062236203,550,2013-05-06,True,2
ybot27,49520,2015-07-31,True,0
ybot27,282440,2014-09-23,True,2
76561198067559117,17410,2014-11-02,True,2
76561198067559117,98200,2015-11-02,True,2
76561198035605178,218620,2014-04-14,True,1
76561198035605178,238430,2014-04-15,True,0
76561198035605178,8190,2012-08-28,True,2
sirzabblepants,227300,2014-09-08,True,0
sirzabblepants,257510,2015-09-07,True,2
sirzabblepants,211420,2015-02-02,True,2
sirzabblepants,8930,2014-03-17,True,2
Squid-lel,34900,2015-01-21,False,1
76561198101648152,440,,False,2
76561198079079942,377160,2015-12-07,True,1
76561198013149300,242920,2015-11-02,True,0
76561198013149300,255710,2015-11-02,True,2
76561198013149300,263760,2014-09-22,True,2
76561198013149300,431240,,True,2
76561198013149300,201510,2015-11-16,False,0
76561198013149300,252950,2015-11-02,True,0
76561198013149300,4000,2015-11-02,True,2
76561198013149300,730,2015-11-02,True,2
elishabridge3,4000,2015-11-26,True,0
76561198019297801,4000,2014-03-10,True,2
76561198092985183,346110,2015-07-21,True,0
SirexPower,388120,,True,2
SirexPower,301190,2015-05-04,False,1
SirexPower,299720,2015-05-12,True,2
SirexPower,245620,2015-08-17,False,0
SirexPower,315430,2015-05-12,False,1
SirexPower,214490,2015-07-21,False,0
76561198084616658,225540,2015-12-08,True,1
76561197992681922,262060,,True,0
76561197992681922,372000,,False,2
76561197992681922,374320,,True,2
76561197992681922,243470,,False,0
76561197992681922,385770,2015-10-31,True,2
76561197992681922,339400,2015-10-23,True,2
76561197992681922,255710,2015-03-15,True,2
Alex5763,252490,2014-08-04,True,0
Alex5763,730,,True,2
Alex5763,4000,2014-02-19,True,2
Alex5763,238430,2013-12-23,True,0
76561198044207497,730,,True,2
sirscope,307880,2015-04-03,True,2
sirscope,369200,,True,2
sirscope,251570,2015-06-01,True,2
sirscope,244160,2015-02-28,True,2
SirThomas99,220200,,True,1
SirThomas99,220200,,True,1
watters81,259080,2013-12-16,True,1
watters81,248820,2014-07-24,True,2
watters81,230410,2013-06-15,True,2
76561198092998604,296470,2015-12-12,True,2
76561198092998604,213670,,True,0
SithBen,204880,2013-11-29,True,2
76561197982474515,440,,False,2
skauldrich,440,2014-01-24,True,2
skauldrich,31280,2015-07-14,True,2
76561198132717938,353560,,False,0
76561198132717938,237740,,False,0
76561198132717938,409660,,True,0
76561198132717938,40800,2015-12-30,False,1
76561198132717938,322170,2015-11-23,True,2
76561198132717938,327890,2015-10-27,True,0
76561198132717938,440,2014-08-17,True,2
probablydead,218620,2015-12-29,True,2
probablydead,333930,2015-12-03,True,2
skeptile2,275850,,True,2
skeptile2,286660,,True,2
skeptile2,397340,2015-12-20,True,0
skeptile2,104900,2014-09-13,True,2
SassyGod,377160,2015-11-16,True,2
SassyGod,316390,2015-03-25,True,1
SassyGod,730,2014-08-18,True,2
76561198071907118,4000,2014-02-17,True,1
76561198250778186,440,,True,2
76561198056928371,374320,,False,0
76561198043608225,264710,2015-06-16,True,2
76561198075626434,364360,,True,2
76561198075626434,219990,,True,2
76561198075626434,234140,2015-09-07,True,1
76561198075626434,282070,,True,0
76561198075626434,211420,2015-08-12,True,0
6738497298564377854673421,250900,2015-10-17,True,2
6738497298564377854673421,730,2015-10-13,True,1
laygittlefiggernaggot,4000,2014-04-16,True,2
Pinki3,730,2015-02-06,True,0
Pinki3,332800,2014-11-28,True,0
Skippy333,4000,2013-12-31,True,0
Skippy333,203140,2015-06-19,True,0
Skippy333,35720,2015-03-14,True,1
Skippy333,730,2013-12-14,True,2
Skippy333,12200,2015-11-05,True,2
Skippy333,222880,2015-12-23,True,2
SkittleRage,240,2014-12-09,True,2
SkittleRage,63710,2014-12-09,True,1
SkittleRage,57300,2014-12-09,True,0
SkittleRage,108710,2014-12-09,True,2
SkittleRage,57900,2014-08-17,True,2
SkittleRage,230410,2014-08-09,True,1
326759263846544,244850,2014-06-13,True,2
326759263846544,243870,2014-04-16,False,1
SKOOOTA,211820,2014-04-01,True,2
SKOOOTA,247240,2014-01-08,True,0
SKOOOTA,226980,2013-11-30,True,2
SKOOOTA,269030,2014-02-27,True,0
SKOOOTA,253350,2014-01-01,True,2
BenjaminoLordo,236850,2014-01-13,True,2
BenjaminoLordo,221380,2013-12-28,True,1
skwavicus,42910,2013-12-26,True,2
skwavicus,4000,2013-01-25,True,2
Sotrung,292120,2015-01-03,True,1
Sotrung,311730,2015-03-31,True,1
Sotrung,218620,2015-03-05,True,1
Sotrung,8870,2013-12-27,True,1
Sotrung,72850,2013-12-27,True,2
Sotrung,203160,2013-12-14,True,1
skyheat,252490,2014-01-24,True,2
skyheat,207140,2015-06-20,True,2
skyheat,274170,2015-04-11,True,2
skyheat,273350,2014-11-02,True,0
skyheat,206190,2015-05-05,True,2
skyheat,218620,2014-11-13,False,1
76561198011068007,105600,,True,2
Skyver_,570,2014-09-11,True,2
SLAIAX_SLYAXE,329950,2015-12-23,True,2
76561198101686893,730,2015-12-23,True,2
76561198101686893,240,2015-12-23,True,2
76561198101686893,4000,2015-01-17,True,2
76561198053791920,307780,,False,0
76561198053791920,4000,2014-06-26,True,2
Tom_scroy,240,2013-12-19,True,2
Tom_scroy,22380,2014-02-10,True,1
76561198091512618,388090,2015-07-24,True,2
76561198091512618,440,2014-02-10,True,2
BicepsAreGoneJustLikeSkins,4000,2014-12-20,True,2
BicepsAreGoneJustLikeSkins,370100,2015-07-04,False,2
76561198058919153,261640,2014-11-15,True,2
76561198058919153,330830,2014-12-01,True,2
lacscape,242860,,False,0
lacscape,259080,2015-12-23,True,2
xXSlimySlimeXx,319510,2015-07-24,True,2
xXSlimySlimeXx,257750,2015-10-01,True,0
oskinkthecrocdoc,346010,2015-03-15,True,2
oskinkthecrocdoc,440,2014-01-11,True,0
SomeGuyThatPlaysGames,242760,2014-06-10,True,2
SomeGuyThatPlaysGames,227940,2015-12-04,True,2
SomeGuyThatPlaysGames,236390,2014-12-22,False,0
SomeGuyThatPlaysGames,230410,2015-07-04,False,2
SomeGuyThatPlaysGames,55230,2014-12-12,True,2
SomeGuyThatPlaysGames,244850,2014-11-24,True,2
SomeGuyThatPlaysGames,216250,2014-07-13,True,2
theslowduck,209000,2014-04-20,True,0
theslowduck,218620,2015-03-16,True,2
slushyb,227860,2015-10-09,False,2
slushyb,344760,,True,1
slushyb,393420,2015-12-22,True,2
slushyb,248570,,True,1
slushyb,4000,,True,0
slushyb,105600,,True,1
Dearmean992,33930,2014-12-24,True,0
wowsteamid,431240,,True,1
wowsteamid,383080,2015-08-01,True,2
76561198078767295,730,2015-03-23,True,2
76561198078767295,489700,,True,0
76561198078767295,206190,,True,0
Sm1ley96,730,,True,2
Alex117Alex,236850,2014-10-16,True,1
76561198169873333,462930,,False,0
76561198169873333,440,2015-01-23,True,2
76561198169873333,353130,,False,2
76561198169873333,4000,,True,2
headfullofsmeg,10180,2015-12-09,True,2
headfullofsmeg,230410,2015-11-07,True,2
SmellingSavage,221100,,True,2
SmellingSavage,730,2015-12-13,True,2
76561198061093074,287700,,True,2
76561198078827881,440,2014-06-22,True,2
76561197977799906,500,2012-12-01,True,1
76561198088947777,207610,2013-12-28,True,0
76561198088947777,223470,2013-12-27,True,2
76561198088947777,261030,2015-02-08,True,2
76561198088947777,292630,,True,0
76561198088947777,468410,,True,2
76561198088947777,70,2013-11-03,True,2
76561198088947777,221260,2013-08-02,True,1
76561198088947777,113200,2013-06-15,True,2
RegularSmokeyJoe,72850,2014-02-25,True,0
RegularSmokeyJoe,214950,2014-09-18,True,2
RegularSmokeyJoe,282070,,True,2
RegularSmokeyJoe,48700,2014-09-09,True,2
brownscarf,221100,2015-02-01,True,2
brownscarf,730,2014-05-25,True,2
brownscarf,440,2013-12-02,True,2
brownscarf,227940,,True,2
brownscarf,227300,,True,2
brownscarf,8930,2014-11-26,True,2
brownscarf,200710,2014-06-24,True,2
brownscarf,550,2014-03-13,True,2
5400540054005400,4570,2013-12-08,True,1
5400540054005400,56400,2014-01-20,True,1
5400540054005400,218230,2014-03-04,True,2
5400540054005400,289130,2014-10-18,True,2
5400540054005400,202090,2014-10-14,True,2
5400540054005400,266840,2014-05-19,True,2
5400540054005400,4700,2013-12-31,True,2
5400540054005400,208140,2013-12-20,True,2
Soulstealers,227680,2014-10-14,False,2
Soulstealers,72850,2015-04-26,False,1
Soulstealers,201210,2014-10-16,True,1
Soulstealers,222880,2014-06-06,True,2
Soulstealers,570,2015-07-20,True,1
Soulstealers,289130,2014-12-01,True,2
76561197990027470,107410,2014-12-30,True,2
76561197990027470,219640,2013-12-20,True,1
76561198073733334,42910,,True,1
76561198062271200,4000,2014-02-18,True,2
76561198040602090,301520,2014-08-17,True,2
76561198040602090,239820,2014-06-22,True,0
76561198040602090,239030,2014-06-20,True,0
76561198040602090,6000,2013-12-31,True,0
76561198040602090,6060,2013-12-31,True,2
76561198040602090,247730,2013-12-31,True,2
76561198062125305,369580,2015-07-04,True,2
76561198062125305,4000,2014-07-09,True,2
76561198062125305,219740,2014-08-17,True,0
SneakyPete9,346110,2015-06-07,True,2
SneakyPete9,65980,2015-05-02,False,0
Variun,349220,2015-09-23,True,2
76561198045126133,215510,2015-12-06,True,1
76561198045126133,49600,2015-12-06,False,1
76561198045126133,219890,2015-12-06,True,2
76561198032582216,20510,2012-08-22,True,2
76561198032582216,22380,2012-08-22,True,2
76561198072527585,230410,2014-05-30,True,2
Sniper64824,224600,2013-12-31,True,0
Sniper64824,247730,2014-01-03,True,2
Sniper64824,65800,2013-12-23,True,1
xSnipy,369200,2015-12-16,True,0
xSnipy,246700,2014-04-15,True,0
xSnipy,207140,2013-12-23,True,2
xSnipy,202970,2015-05-02,True,0
ImaTigerRaa,105600,2012-12-01,True,2
76561197995775619,261570,2015-12-02,True,2
76561198084994842,381210,,False,0
76561198051777058,108600,2014-07-01,True,2
76561198077731258,225540,,True,2
76561198077731258,550,,True,1
76561198077731258,302830,2015-01-18,True,0
76561198077731258,440,2014-07-02,True,0
goddamnterrorists,221100,2015-09-18,True,2
goddamnterrorists,322070,2015-01-13,True,1
goddamnterrorists,440,2013-03-05,True,2
04280122,218230,2013-12-07,True,2
SnuffyKiins,34900,2014-12-30,True,1
SnuffyKiins,440,2013-03-18,True,1
76561198057253097,304240,2015-01-20,True,2
76561198057253097,730,2015-03-01,False,0
76561198057253097,254700,2014-03-03,True,2
76561198057253097,22380,,True,2
swagatron2000,48700,2014-12-21,True,2
swagatron2000,304930,,True,2
swagatron2000,55230,2013-06-15,True,2
76561198014530333,221910,2013-12-29,True,2
76561198014530333,221100,2015-03-30,False,0
76561198014530333,312530,2015-12-07,True,0
76561198014530333,232430,2013-12-28,True,2
76561198072852555,34830,2015-12-16,False,0
76561198057919602,72850,,True,0
76561198057919602,209080,,True,2
76561198057919602,257710,2014-09-08,True,2
76561198057919602,264200,,False,2
76561198057919602,334230,,True,1
76561198057919602,206440,2015-11-22,True,0
76561198057919602,211420,2014-05-19,False,0
76561198096332661,218620,2015-01-02,True,0
76561198096332661,440,2014-06-23,True,2
SOH123,104900,2014-02-21,True,2
SOH123,233130,2013-12-23,True,2
SOH123,209000,2013-10-27,True,2
pheg,48000,2013-12-13,True,2
76561198090478432,242920,2015-11-08,True,2
76561198090478432,32430,2015-12-31,True,1
76561198090478432,219740,2014-10-18,True,2
76561198090478432,220240,2014-01-02,True,2
kamakze751,238430,2014-09-01,True,2
kamakze751,383230,,True,2
kamakze751,238960,2015-11-09,True,2
kamakze751,207230,2015-10-31,True,2
kamakze751,239070,2015-03-14,True,2
kamakze751,4000,2014-09-01,True,2
kamakze751,277430,2014-09-01,True,2
kamakze751,2400,2013-12-06,True,2
wes132,730,,True,2
76561198075806576,304930,2014-08-21,True,2
76561198075806576,440,2014-07-23,True,2
hyper-lethal,200710,2014-06-29,True,2
76561198065991872,440,2014-10-11,True,0
76561198074445285,8500,2015-06-02,True,2
76561198072865679,730,,True,2
Somite11,730,,True,1
Somite11,8930,,True,0
GERDAGUFERSD,250900,2015-12-09,True,1
GERDAGUFERSD,391540,2015-12-09,True,2
GERDAGUFERSD,4000,2015-09-18,True,1
GERDAGUFERSD,105600,2015-09-12,True,2
GERDAGUFERSD,71250,2015-10-15,True,2
GERDAGUFERSD,377160,,True,2
GERDAGUFERSD,383980,,True,2
GERDAGUFERSD,323470,2015-09-18,True,2
GERDAGUFERSD,213610,2015-04-13,True,1
76561198045389453,214770,2014-03-01,False,1
76561198086045190,275850,,True,0
SULL3H,374320,,True,2
SULL3H,377160,2015-11-11,True,2
Sopa00,304930,2014-07-18,True,2
76561198060894699,248350,2014-04-13,True,2
SorenTheOwl,218620,2015-12-11,False,1
SorenTheOwl,417860,2015-11-27,True,0
SorenTheOwl,236390,2015-10-21,True,1
SorenTheOwl,211820,,True,2
SorenTheOwl,317400,2015-06-27,True,2
psychologicalwarfareinmyhead,331470,2015-11-19,True,2
psychologicalwarfareinmyhead,239140,2015-02-14,True,0
psychologicalwarfareinmyhead,327140,,True,2
Colidos,200210,2014-02-22,True,2
Soskii,301520,2015-05-14,True,0
ohyeahpunk,296150,2014-11-05,False,0
76561198145408008,440,,False,0
76561198052937077,204300,2014-06-26,True,2
76561198074688122,253710,2014-06-29,False,1
76561198048809840,250520,2014-02-25,True,2
Nargoord,19900,2015-01-16,False,2
Nargoord,55230,2015-01-16,True,0
Nargoord,265630,2015-01-16,True,0
Nargoord,4000,2014-07-09,True,2
Soviet_Steve,225540,2015-12-02,True,0
Soviet_Steve,379720,,True,1
Soviet_Steve,427520,,True,2
Soviet_Steve,230290,,True,2
Soviet_Steve,357480,2015-10-03,False,1
Soviet_Steve,287390,2015-07-12,True,2
payrocanical,354140,2015-03-07,True,2
payrocanical,4000,2014-02-24,True,2
payrocanical,440,2015-07-05,True,2
76561198001078133,374570,2015-05-29,True,2
76561198060425303,440,2015-09-08,True,2
76561198060425303,385200,2015-09-13,False,0
76561198060425303,344860,2015-09-08,True,2
76561198060425303,329950,2015-09-08,False,2
yoshipowerz,400,2013-12-27,True,0
yoshipowerz,105600,2013-05-15,True,2
yoshipowerz,413410,,True,2
yoshipowerz,11610,2013-11-26,False,0
yoshipowerz,377160,2015-11-25,True,0
yoshipowerz,204360,2015-11-06,True,0
bearsareniggers,206210,2013-12-02,True,1
76561198033982370,208650,2015-06-24,False,0
nicebeme,24740,2014-12-24,True,2
76561198072632724,22380,2015-11-02,True,1
76561198072632724,301520,2015-08-24,False,0
76561198072632724,271570,2014-12-16,True,1
76561198072632724,250900,2015-11-16,True,0
SpakAttk,107410,,True,1
SpamIrwin,292030,2015-09-22,True,2
SpamIrwin,377160,2015-11-13,True,2
SpamIrwin,206440,2012-09-16,True,2
mick0907,386360,,True,2
mick0907,226320,2015-10-09,True,2
76561198080103160,218620,2015-10-24,False,0
76561198080103160,223470,2014-05-08,True,2
76561198080103160,242640,,True,2
76561198080103160,219150,2015-02-26,True,2
76561198080103160,55230,2014-12-26,True,2
76561198080103160,218230,2015-09-23,False,0
76561198080103160,29800,2015-03-28,False,0
spartaaagh,207230,,True,2
spartaaagh,239820,,True,0
spartaaagh,206480,2013-12-30,True,2
spartaaagh,238240,2014-04-15,False,0
spartaaagh,211820,,True,1
spartaaagh,570,2015-02-21,False,0
alexmr19,306020,2014-12-31,True,1
alexmr19,227300,2014-12-21,True,2
alexmr19,346900,2015-04-01,True,1
alexmr19,200710,2015-01-02,True,1
alexmr19,236450,2015-05-24,True,2
alexmr19,8930,2014-01-06,True,2
alexmr19,221640,2013-12-26,True,2
76561198068922744,214950,2014-07-24,True,2
shawshank12,218620,2015-03-05,False,0
76561198070690126,4000,2015-02-25,True,1
spaz11boom,200210,2014-07-18,False,2
spazrael_,1250,2014-06-21,True,2
SpazCamel,570,2013-03-20,True,1
SpazCamel,570,2013-03-20,True,1
616333,51100,2014-03-01,True,2
616333,304930,2014-07-30,True,2
76561198042961691,8870,2015-07-04,True,2
76561198042961691,8930,2014-06-23,True,2
Sp3ctre,209650,2015-12-27,False,0
Sp3ctre,218620,,False,0
Sp3ctre,730,2015-12-16,True,2
Sp3ctre,34900,2014-12-19,True,0
Sp3ctre,252950,2015-08-28,True,1
Sp3ctre,252490,,False,0
Sp3ctre,359550,,True,2
Sp3ctre,462930,,True,0
treB-L,730,2015-06-18,False,1
76561198058970610,107410,2015-03-01,True,2
kicking_ass_for_the_lord,72850,2015-04-25,False,1
kicking_ass_for_the_lord,49520,2013-11-30,True,2
iilonestarii,570,2015-04-08,True,1
speedy_3014,346010,,True,2
Spekl,730,,True,2
Celatum,440,2012-12-29,True,0
76561198099295859,313340,2015-05-30,True,2
thespicyguy,251990,,True,2
thespicyguy,348620,,True,2
thespicyguy,417860,2015-12-10,True,0
76561198044717313,386360,2015-09-09,True,2
76561198044717313,261570,2015-03-17,True,2
76561198070565987,359550,2015-12-25,False,0
76561198070565987,224480,2014-07-30,True,2
76561198070565987,49520,2014-06-28,True,1
py6Spider,323500,2014-09-30,True,1
76561198056685928,255480,2014-06-28,True,0
76561198089331221,236390,2014-07-26,True,2
76561198089331221,51100,2013-12-11,True,2
76561198106556898,265630,2014-06-28,True,2
TheSpitfire,255420,2014-07-17,False,2
QUIT_YOUR_LAZY_ASS_JOB,241600,2014-09-11,True,2
QUIT_YOUR_LAZY_ASS_JOB,570,2014-06-16,True,0
QUIT_YOUR_LAZY_ASS_JOB,230410,2013-12-16,True,2
76561198090302241,304930,2014-07-14,True,1
76561198035538775,261110,2015-08-01,True,2
76561198035538775,730,2015-05-30,True,2
76561198035538775,209650,2014-12-14,True,2
76561198035538775,282800,2015-08-17,True,0
9876565434213034323,218620,2013-12-31,True,1
76561198070697304,204360,2014-08-31,True,2
76561198070697304,4000,2014-08-24,True,2
76561198070697304,570,2014-07-26,True,2
ironchefspook,242860,2015-05-03,True,2
ironchefspook,221100,2015-05-12,False,0
ironchefspook,35450,2013-07-02,True,2
ironchefspook,295110,,False,0
ironchefspook,393380,,True,2
ironchefspook,447500,,False,0
ironchefspook,231430,2013-07-07,True,2
ironchefspook,107410,2013-07-02,True,2
metronomeiscool,391540,,True,2
metronomeiscool,440,2012-07-12,True,0
mansuhn,230410,,True,2
76561198043562907,4000,2014-06-25,True,1
76561198043562907,381210,,False,1
76561198043562907,55150,2014-07-03,True,2
76561198043562907,218230,2014-06-25,True,2
yepitsafeel,730,2015-10-06,True,2
atomiclukai,221640,2013-12-26,True,1
atomiclukai,311210,2015-11-29,True,2
atomiclukai,292120,2014-10-10,True,2
atomiclukai,227300,,True,0
atomiclukai,402180,2015-10-23,True,2
atomiclukai,204300,2014-05-08,True,0
Sporial-Oriiius-Umbria,4000,2013-11-26,True,2
luckyttm,391540,,True,2
76561198079518166,273110,2015-07-16,False,0
sprayer1706,251810,2015-06-12,True,2
sprayer1706,433340,,True,2
sprayer1706,246620,,True,0
1337666133766613376661337,224260,2015-01-19,True,2
spudcake,730,2015-06-26,True,2
SpuffyG,1840,2014-12-24,True,2
76561198073873333,4000,2013-12-21,True,2
76561198094324289,440,2013-08-22,True,2
Squash,379720,,True,2
squidamus,238210,2013-07-31,True,0
squidamus,17410,2012-07-15,True,2
squidamus,200900,2011-12-28,True,2
squidamus,57300,2011-07-08,True,2
squidamus,300,2011-05-16,True,2
squidamus,40800,2011-02-05,True,2
76561198034433526,412450,,False,0
76561198034433526,48700,2015-08-27,False,2
squigy,204450,2013-12-26,True,2
76561198044575627,226700,2014-07-09,False,0
zdog101,206420,2014-01-19,True,1
zdog101,440,2013-12-26,True,1
76561198036881631,304930,2014-07-30,True,2
76561198036881631,231430,2014-02-22,True,2
76561198060184028,417860,2015-12-03,True,2
thedongsmasher,219150,2013-07-21,True,1
mrstacks,221380,2015-02-12,False,1
StudioClod,9880,,True,1
StudioClod,321360,2015-12-05,True,2
StudioClod,57300,2015-12-12,True,2
StudioClod,230410,2015-08-07,True,0
StudioClod,440,2015-06-23,True,2
StudioClod,72850,2015-04-03,True,0
StudioClod,215470,2015-04-03,True,2
Stagdage,22370,2014-11-13,True,0
Stagdage,244850,2014-07-15,True,2
Stagdage,221100,2014-02-25,True,2
stagman231,440,2012-07-13,True,2
stagman231,42700,2012-01-01,True,2
76561198065240425,204880,2014-07-24,True,0
staleath,238280,2014-02-23,True,0
76561198057573332,570,2014-12-03,True,2
Jpladeira,218620,2015-11-18,True,1
Jpladeira,391540,,True,1
Jpladeira,333930,,True,1
starturner,230290,2015-08-25,True,2
76561198061268926,230410,2015-06-16,True,2
76561198040994679,226700,2014-02-09,False,0
76561198040994679,221100,2014-09-05,False,2
1234148932401,250340,2015-08-02,True,1
1234148932401,298630,2015-02-18,True,1
1234148932401,219640,2014-11-23,True,1
1234148932401,33460,,True,1
1234148932401,386880,2015-07-15,True,2
1234148932401,246620,2014-12-20,True,2
1234148932401,200210,2014-04-19,True,2
76561198081739230,311560,2015-03-26,True,2
76561198081739230,208650,2015-06-25,False,1
starlog,316720,2014-09-17,True,2
Starnsworth,303210,2015-10-07,True,0
76561198033248600,331500,2015-12-29,True,2
staryoshi06,400,2012-08-25,True,2
76561198066562072,266070,2014-05-30,True,2
76561198089346291,304930,2014-09-24,True,2
76561198089346291,206190,2014-06-20,True,2
76561198089346291,4000,2014-01-20,True,2
76561198034216168,252770,2014-04-11,False,2
PutoelqueLeeXD,311690,,False,1
StegoRekt,218620,,True,2
StegoRekt,35720,,True,2
StegoRekt,730,,True,2
StegoRekt,274190,2015-10-19,True,2
GuilhermeGVM,440,2013-07-17,True,1
sterscram,346110,2015-06-26,True,2
sterscram,440,2012-09-28,True,1
76561198059711677,48700,2015-10-01,True,1
76561198059711677,730,2015-10-01,False,1
76561198111412996,304930,2014-07-10,True,2
steve_the_pie,211820,2014-11-07,True,1
76561198064197386,212070,2014-01-14,True,2
Stevio_Pistachio,252950,2015-07-20,True,0
Stevio_Pistachio,440,2015-06-20,True,1
Stevio_Pistachio,213670,2014-03-16,True,1
76561197971336570,232090,2015-05-06,True,2
stilli1988,235210,,False,0
stilli1988,243930,,False,0
stilli1988,209730,,False,2
stilli1988,39210,2014-09-16,False,2
stilli1988,233290,,True,2
stilli1988,203160,2014-09-29,True,0
rhooky,239820,2013-11-29,True,0
76561198026050448,107410,2015-04-12,False,0
76561198026050448,369200,,False,0
76561198026050448,304030,2015-04-12,False,1
76561198026050448,295110,2015-07-10,False,0
76561198049920234,236430,2014-06-23,True,2
76561198174213406,369200,,True,2
76561198174213406,363970,,True,2
76561198174213406,440,,True,2
76561198174213406,273350,,True,2
76561198174213406,238460,,True,2
76561198174213406,570,2015-12-28,True,2
76561198174213406,224540,2015-12-27,True,2
76561198174213406,730,2015-09-12,True,2
stone_donkey,426000,,False,1
stone_donkey,244850,2015-11-21,True,0
76561198066750084,9480,2014-11-06,True,0
76561198076513951,230410,,True,1
76561198076513951,241540,2013-12-07,True,0
76561198076513951,287700,,True,1
76561198076513951,730,2015-01-21,True,0
76561198076513951,221100,,True,1
